Aque_Archaeo_1;Scil_0	Aque_Archaeo_1;Scil_0_pval1	Aque_Archaeo_1;Scil_0_pval2	Aque_Archaeo_1;Scil_10	Aque_Archaeo_1;Scil_10_pval1	Aque_Archaeo_1;Scil_10_pval2	Aque_Archaeo_1;Scil_2	Aque_Archaeo_1;Scil_2_pval1	Aque_Archaeo_1;Scil_2_pval2	Aque_Archaeo_1;Scil_3	Aque_Archaeo_1;Scil_3_pval1	Aque_Archaeo_1;Scil_3_pval2	Aque_Archaeo_1;Scil_32	Aque_Archaeo_1;Scil_32_pval1	Aque_Archaeo_1;Scil_32_pval2	Aque_Archaeo_1;Scil_4	Aque_Archaeo_1;Scil_4_pval1	Aque_Archaeo_1;Scil_4_pval2	Aque_Archaeo_1;Scil_5	Aque_Archaeo_1;Scil_5_pval1	Aque_Archaeo_1;Scil_5_pval2	Aque_Archaeo_1;Scil_8	Aque_Archaeo_1;Scil_8_pval1	Aque_Archaeo_1;Scil_8_pval2	Aque_Archaeo_1;Scil_9	Aque_Archaeo_1;Scil_9_pval1	Aque_Archaeo_1;Scil_9_pval2	Aque_Choano_to_pinaco;Scil_15	Aque_Choano_to_pinaco;Scil_15_pval1	Aque_Choano_to_pinaco;Scil_15_pval2	Aque_Choanocytes_1;Scil_1	Aque_Choanocytes_1;Scil_1_pval1	Aque_Choanocytes_1;Scil_1_pval2	Aque_Choanocytes_2;Scil_0	Aque_Choanocytes_2;Scil_0_pval1	Aque_Choanocytes_2;Scil_0_pval2	Aque_Choanocytes_2;Scil_1	Aque_Choanocytes_2;Scil_1_pval1	Aque_Choanocytes_2;Scil_1_pval2	Aque_Choanocytes_2;Scil_11	Aque_Choanocytes_2;Scil_11_pval1	Aque_Choanocytes_2;Scil_11_pval2	Aque_Choanocytes_2;Scil_13	Aque_Choanocytes_2;Scil_13_pval1	Aque_Choanocytes_2;Scil_13_pval2	Aque_Choanocytes_2;Scil_16	Aque_Choanocytes_2;Scil_16_pval1	Aque_Choanocytes_2;Scil_16_pval2	Aque_Choanocytes_2;Scil_2	Aque_Choanocytes_2;Scil_2_pval1	Aque_Choanocytes_2;Scil_2_pval2	Aque_Choanocytes_2;Scil_20	Aque_Choanocytes_2;Scil_20_pval1	Aque_Choanocytes_2;Scil_20_pval2	Aque_Choanocytes_2;Scil_3	Aque_Choanocytes_2;Scil_3_pval1	Aque_Choanocytes_2;Scil_3_pval2	Aque_Choanocytes_2;Scil_6	Aque_Choanocytes_2;Scil_6_pval1	Aque_Choanocytes_2;Scil_6_pval2	Aque_Choanocytes_2;Scil_7	Aque_Choanocytes_2;Scil_7_pval1	Aque_Choanocytes_2;Scil_7_pval2	Aque_Pinaco_1;Scil_15	Aque_Pinaco_1;Scil_15_pval1	Aque_Pinaco_1;Scil_15_pval2	Aque_Pinaco_1;Scil_21	Aque_Pinaco_1;Scil_21_pval1	Aque_Pinaco_1;Scil_21_pval2	Aque_Pinaco_2;Scil_15	Aque_Pinaco_2;Scil_15_pval1	Aque_Pinaco_2;Scil_15_pval2
												Aque_Aqu2.1.22415-001;Scil_g848	0.0010952786295129143	1.2282658796709681e-20	Aque_Aqu2.1.29892-001;Scil_g2790	0.00882540214751287	1.9682995802801132e-26	Aque_Aqu2.1.03528-001;Scil_g2790	2.524224078298844e-07	9.636821142033741e-41	Aque_Aqu2.1.37888-001;Scil_g10793	1.1074993725506151e-05	3.993452082805753e-14																																																
												Aque_Aqu2.1.29496-001;Scil_g1157	1.2768054689113486e-36	2.702915143964185e-33	Aque_Aqu2.1.41587-001;Scil_g1638	6.284211007424334e-22	1.0623634106631545e-07	Aque_Aqu2.1.37960-001;Scil_g151	8.706435525501074e-27	3.18668889517453e-28	Aque_Aqu2.1.25578-001;Scil_g9048	9.46692299568766e-12	4.048815639560096e-15																																																
												Aque_Aqu2.1.39201-001;Scil_g5203	7.815203465075636e-11	2.664060121574658e-26	Aque_Aqu2.1.44246-001;Scil_g1970	7.348281244918552e-80	1.0143060835660755e-07	Aque_Aqu2.1.26965-001;Scil_g268	4.721244968823187e-08	1.1737615551501929e-43	Aque_Aqu2.1.22415-001;Scil_g848	0.0010952786295129143	2.9643575033124056e-07																																																
												Aque_Aqu2.1.36105-001;Scil_g4183	8.927728054109878e-36	4.357293561579818e-10	Aque_Aqu2.1.43276-001;Scil_g9048	1.0182416073641277e-129	7.555197114680055e-11	Aque_Aqu2.1.39201-001;Scil_g5203	7.815203465075636e-11	4.117817758352169e-33	Aque_Aqu2.1.29497-001;Scil_g208	1.613969228591092e-36	1.7566940893103617e-05																																																
												Aque_Aqu2.1.29951-001;Scil_g9420	0.00022028134504872317	2.125820616792006e-34	Aque_Aqu2.1.27224-001;Scil_g1970	6.85573730359377e-63	1.0143060835660755e-07	Aque_Aqu2.1.41587-001;Scil_g2125	6.284211007424334e-22	1.4181657206334714e-43	Aque_Aqu2.1.39232-001;Scil_g11100	0.0008790342511167446	1.308660990792948e-05																																																
												Aque_Aqu2.1.37713-001;Scil_g9800	1.7092280498504553e-19	1.0864233259201773e-14	Aque_Aqu2.1.44280-001;Scil_g11800	2.5416558571866295e-31	0.0008226702689257949	Aque_Aqu2.1.43636-001;Scil_g2645	2.3857194879026892e-54	2.823138641352945e-20	Aque_Aqu2.1.34141-001;Scil_g6573	5.817801590754243e-06	2.5311140381552704e-09																																																
												Aque_Aqu2.1.35102-001;Scil_g13155	1.0235518336439858e-13	3.207217753351068e-11	Aque_Aqu2.1.39784-001;Scil_g9453	1.5219993781510476e-58	0.007461381306454181	Aque_Aqu2.1.40911-001;Scil_g6711	0.000617485205402454	2.1122623823286628e-39	Aque_Aqu2.1.39784-001;Scil_g9453	1.5219993781510476e-58	1.8298412915637729e-06																																																
												Aque_Aqu2.1.26965-001;Scil_g268	4.721244968823187e-08	4.233036037467172e-17	Aque_Aqu2.1.37477-001;Scil_g6529	2.374194499162537e-23	9.66845421070493e-08	Aque_Aqu2.1.35749-001;Scil_g2045	1.2546820677197086e-26	3.2842291010061303e-34	Aque_Aqu2.1.34140-001;Scil_g5780	8.624609785310953e-08	1.1791956678311671e-05																																																
												Aque_Aqu2.1.34343-001;Scil_g119	1.748816289030163e-11	4.1210061798740633e-33	Aque_Aqu2.1.40911-001;Scil_g6711	0.000617485205402454	3.2654213040076745e-07	Aque_Aqu2.1.22415-001;Scil_g848	0.0010952786295129143	7.062709833126368e-23	Aque_Aqu2.1.36774-001;Scil_g8909	2.2229382265985464e-06	1.4742427184163215e-15																																																
												Aque_Aqu2.1.35749-001;Scil_g2045	1.2546820677197086e-26	5.307861211852472e-14	Aque_Aqu2.1.27224-001;Scil_g2125	6.85573730359377e-63	1.7332790933588523e-10	Aque_Aqu2.1.40665-001;Scil_g3312	8.115709961538107e-35	4.205710714819865e-16	Aque_Aqu2.1.40905-001;Scil_g208	9.527533673684782e-19	1.7566940893103617e-05																																																
												Aque_Aqu2.1.22809-001;Scil_g9784	2.735312110712329e-10	3.205387726116441e-32	Aque_Aqu2.1.37960-001;Scil_g151	8.706435525501074e-27	2.3961511097876396e-05	Aque_Aqu2.1.38196-001;Scil_g3312	2.7056507229478046e-24	4.205710714819865e-16	Aque_Aqu2.1.22535-001;Scil_g512	7.166399470023436e-67	4.679069829470126e-12																																																
												Aque_Aqu2.1.28488-001;Scil_g11946	4.308080784192572e-08	2.3349722643416568e-20	Aque_Aqu2.1.26965-001;Scil_g268	4.721244968823187e-08	7.783882130402147e-13	Aque_Aqu2.1.41072-001;Scil_g9453	1.4923901171103289e-15	2.6775014578570193e-17	Aque_Aqu2.1.39927-001;Scil_g2125	2.100681945699731e-42	0.0006283442350134985																																																
												Aque_Aqu2.1.29497-001;Scil_g208	1.613969228591092e-36	1.0581074648714269e-30	Aque_Aqu2.1.31388-001;Scil_g6478	0.0006755546556821743	7.657793619912689e-41	Aque_Aqu2.1.37082-001;Scil_g10145	2.1405282321111328e-32	1.9917824516600978e-26	Aque_Aqu2.1.29892-001;Scil_g2790	0.00882540214751287	1.889867594568557e-18																																																
												Aque_Aqu2.1.42204-001;Scil_g4454	1.3945913874113773e-13	3.8829178094729264e-25	Aque_Aqu2.1.27307-001;Scil_g512	5.4316044416240484e-21	1.9072856015215395e-45	Aque_Aqu2.1.41302-001;Scil_g480	3.049277438668542e-10	1.2421612735634292e-136	Aque_Aqu2.1.34344-001;Scil_g119	4.469710923167695e-16	0.001901008978818068																																																
												Aque_Aqu2.1.43636-001;Scil_g2645	2.3857194879026892e-54	1.2245689785835405e-18	Aque_Aqu2.1.36774-001;Scil_g8909	2.2229382265985464e-06	1.357996266075408e-16	Aque_Aqu2.1.29892-001;Scil_g2790	0.00882540214751287	9.636821142033741e-41	Aque_Aqu2.1.42548-001;Scil_g5592	5.420837544320485e-66	0.001261256865343962																																																
												Aque_Aqu2.1.29892-001;Scil_g2894	0.00882540214751287	4.5238254945308026e-32	Aque_Aqu2.1.04179-001;Scil_g4134	0.003868760252328018	3.6108610440492884e-18	Aque_Aqu2.1.38605-001;Scil_g12526	1.0933182551060714e-65	1.1479532570747257e-28	Aque_Aqu2.1.04179-001;Scil_g4134	0.003868760252328018	4.696830817807609e-13																																																
												Aque_Aqu2.1.31586-001;Scil_g8948	6.035842798121547e-07	2.305826713345391e-26	Aque_Aqu2.1.42548-001;Scil_g5592	5.420837544320485e-66	2.0072729627077198e-05	Aque_Aqu2.1.37713-001;Scil_g9048	1.7092280498504553e-19	9.414026616664429e-37	Aque_Aqu2.1.31388-001;Scil_g6478	0.0006755546556821743	3.839955965161174e-17																																																
												Aque_Aqu2.1.34340-001;Scil_g9966	3.6337540168507325e-117	7.679702767010177e-23	Aque_Aqu2.1.37774-001;Scil_g9453	7.700554024937936e-21	0.007461381306454181	Aque_Aqu2.1.38435-001;Scil_g9048	3.2496804617101288e-21	9.414026616664429e-37	Aque_Aqu2.1.18089-001;Scil_g9453	2.3222255630625573e-12	1.8298412915637729e-06																																																
												Aque_Aqu2.1.41892-001;Scil_g4335	8.326661223111995e-07	9.67459099311687e-33	Aque_Aqu2.1.06909-001;Scil_g5906	0.0010587694104038895	5.557381366463725e-09	Aque_Aqu2.1.37816-001;Scil_g9048	5.351220243248752e-65	9.414026616664429e-37	Aque_Aqu2.1.26965-001;Scil_g268	4.721244968823187e-08	9.978625304165999e-17																																																
												Aque_Aqu2.1.03528-001;Scil_g2790	2.524224078298844e-07	8.296769419708846e-28	Aque_Aqu2.1.34141-001;Scil_g6573	5.817801590754243e-06	1.316750423088208e-06	Aque_Aqu2.1.34344-001;Scil_g119	4.469710923167695e-16	8.347908495673798e-36	Aque_Aqu2.1.43623-001;Scil_g9453	2.967833146368427e-22	1.8298412915637729e-06																																																
												Aque_Aqu2.1.38435-001;Scil_g9800	3.2496804617101288e-21	1.0864233259201773e-14	Aque_Aqu2.1.22809-001;Scil_g9784	2.735312110712329e-10	1.4015562362020339e-08	Aque_Aqu2.1.40203-001;Scil_g9896	7.76548669049712e-21	5.953312127252632e-18	Aque_Aqu2.1.29134-001;Scil_g3738	2.8373595677325286e-12	4.559486942521769e-22																																																
												Aque_Aqu2.1.29134-001;Scil_g3738	2.8373595677325286e-12	5.777805838259641e-13	Aque_Aqu2.1.41072-001;Scil_g9453	1.4923901171103289e-15	0.007461381306454181	Aque_Aqu2.1.27224-001;Scil_g1970	6.85573730359377e-63	4.3616741817884815e-27	Aque_Aqu2.1.40665-001;Scil_g3312	8.115709961538107e-35	0.0005934801235224153																																																
												Aque_Aqu2.1.44221-001;Scil_g6803	2.4142643864291954e-16	2.2943207053266923e-11	Aque_Aqu2.1.38435-001;Scil_g9048	3.2496804617101288e-21	7.555197114680055e-11	Aque_Aqu2.1.37888-001;Scil_g10793	1.1074993725506151e-05	4.0502953322031525e-25	Aque_Aqu2.1.38117-001;Scil_g9161	3.0791084021370375e-13	2.320077784289968e-11																																																
												Aque_Aqu2.1.37095-001;Scil_g6036	1.7138617390298075e-107	4.686311669006834e-21	Aque_Aqu2.1.25578-001;Scil_g9048	9.46692299568766e-12	7.555197114680055e-11	Aque_Aqu2.1.31388-001;Scil_g6478	0.0006755546556821743	1.7899229321763695e-31	Aque_Aqu2.1.27307-001;Scil_g512	5.4316044416240484e-21	4.679069829470126e-12																																																
												Aque_Aqu2.1.43478-001;Scil_g852	2.6663380306377767e-06	5.880762648072581e-26	Aque_Aqu2.1.38191-001;Scil_g9230	5.740348681209968e-44	0.0011474590572511253	Aque_Aqu2.1.22535-001;Scil_g512	7.166399470023436e-67	5.521400451196483e-41	Aque_Aqu2.1.37477-001;Scil_g6529	2.374194499162537e-23	3.23608834205455e-05																																																
												Aque_Aqu2.1.37818-001;Scil_g8569	1.1042169105070999e-65	0.0018855076804693196	Aque_Aqu2.1.29497-001;Scil_g208	1.613969228591092e-36	5.112190305276968e-06	Aque_Aqu2.1.22809-001;Scil_g9784	2.735312110712329e-10	1.746279560196851e-16	Aque_Aqu2.1.43636-001;Scil_g2645	2.3857194879026892e-54	9.045364724338039e-05																																																
												Aque_Aqu2.1.22535-001;Scil_g13539	7.166399470023436e-67	1.386961914997097e-29	Aque_Aqu2.1.41587-001;Scil_g1970	6.284211007424334e-22	1.0143060835660755e-07	Aque_Aqu2.1.04179-001;Scil_g4134	0.003868760252328018	2.479877608432003e-35	Aque_Aqu2.1.28488-001;Scil_g11946	4.308080784192572e-08	1.4120023583071112e-16																																																
												Aque_Aqu2.1.24541-001;Scil_g8569	2.344168441479099e-143	0.0018855076804693196	Aque_Aqu2.1.18089-001;Scil_g9453	2.3222255630625573e-12	0.007461381306454181	Aque_Aqu2.1.32713-001;Scil_g9048	2.6072070909321647e-14	9.414026616664429e-37	Aque_Aqu2.1.41302-001;Scil_g480	3.049277438668542e-10	5.461946662124233e-20																																																
												Aque_Aqu2.1.35197-001;Scil_g12865	2.5740157898972076e-06	8.657919303424732e-31	Aque_Aqu2.1.40905-001;Scil_g208	9.527533673684782e-19	5.112190305276968e-06	Aque_Aqu2.1.18089-001;Scil_g9453	2.3222255630625573e-12	2.6775014578570193e-17	Aque_Aqu2.1.37774-001;Scil_g9453	7.700554024937936e-21	1.8298412915637729e-06																																																
												Aque_Aqu2.1.40905-001;Scil_g208	9.527533673684782e-19	1.0581074648714269e-30	Aque_Aqu2.1.41302-001;Scil_g480	3.049277438668542e-10	1.5185384481949087e-24	Aque_Aqu2.1.34140-001;Scil_g5780	8.624609785310953e-08	4.785930679375792e-24	Aque_Aqu2.1.35197-001;Scil_g12865	2.5740157898972076e-06	0.000725033714335632																																																
												Aque_Aqu2.1.37816-001;Scil_g9048	5.351220243248752e-65	8.852021770146673e-08	Aque_Aqu2.1.34344-001;Scil_g119	4.469710923167695e-16	2.5611110356484367e-07	Aque_Aqu2.1.27307-001;Scil_g512	5.4316044416240484e-21	5.521400451196483e-41	Aque_Aqu2.1.41587-001;Scil_g1970	6.284211007424334e-22	8.756924050780502e-10																																																
												Aque_Aqu2.1.04179-001;Scil_g4134	0.003868760252328018	2.923786661678301e-19	Aque_Aqu2.1.32713-001;Scil_g9048	2.6072070909321647e-14	7.555197114680055e-11	Aque_Aqu2.1.36774-001;Scil_g8909	2.2229382265985464e-06	2.3526229480496976e-34	Aque_Aqu2.1.38191-001;Scil_g9230	5.740348681209968e-44	0.0001367300148274159																																																
												Aque_Aqu2.1.39820-001;Scil_g5976	0.00030930266620041397	1.4542002781969836e-14	Aque_Aqu2.1.34343-001;Scil_g119	1.748816289030163e-11	2.5611110356484367e-07	Aque_Aqu2.1.43558-001;Scil_g9048	3.1472571512040617e-06	9.414026616664429e-37	Aque_Aqu2.1.34343-001;Scil_g119	1.748816289030163e-11	0.001901008978818068																																																
												Aque_Aqu2.1.35741-001;Scil_g2323	0.00040754156009998287	5.197415690471772e-33	Aque_Aqu2.1.16671-001;Scil_g13745	1.7538076482175143e-30	0.0027621151266571187	Aque_Aqu2.1.34343-001;Scil_g119	1.748816289030163e-11	8.347908495673798e-36	Aque_Aqu2.1.06909-001;Scil_g5906	0.0010587694104038895	2.244454958960911e-05																																																
												Aque_Aqu2.1.41892-001;Scil_g20	8.326661223111995e-07	9.657776764087294e-34	Aque_Aqu2.1.38117-001;Scil_g9161	3.0791084021370375e-13	2.8174365314340217e-35	Aque_Aqu2.1.41587-001;Scil_g1970	6.284211007424334e-22	4.3616741817884815e-27	Aque_Aqu2.1.41072-001;Scil_g9453	1.4923901171103289e-15	1.8298412915637729e-06																																																
												Aque_Aqu2.1.22535-001;Scil_g130	7.166399470023436e-67	4.104378829120708e-09	Aque_Aqu2.1.28488-001;Scil_g11946	4.308080784192572e-08	3.4309149092966474e-29	Aque_Aqu2.1.42085-001;Scil_g645	7.58547165552506e-19	3.194646100138674e-16	Aque_Aqu2.1.40203-001;Scil_g9896	7.76548669049712e-21	0.008247223987372742																																																
												Aque_Aqu2.1.39232-001;Scil_g11100	0.0008790342511167446	1.6282805892916576e-14	Aque_Aqu2.1.29482-001;Scil_g9453	0.006815611909410816	0.007461381306454181	Aque_Aqu2.1.25578-001;Scil_g9048	9.46692299568766e-12	9.414026616664429e-37	Aque_Aqu2.1.41587-001;Scil_g2125	6.284211007424334e-22	0.0006283442350134985																																																
												Aque_Aqu2.1.38735-001;Scil_g283	3.575419685973744e-06	8.714695188300005e-10	Aque_Aqu2.1.35197-001;Scil_g12865	2.5740157898972076e-06	0.006544778753972387	Aque_Aqu2.1.39232-001;Scil_g11100	0.0008790342511167446	6.066511400052593e-20	Aque_Aqu2.1.22809-001;Scil_g9784	2.735312110712329e-10	8.002928059843602e-06																																																
												Aque_Aqu2.1.03528-001;Scil_g2894	2.524224078298844e-07	4.5238254945308026e-32	Aque_Aqu2.1.26118-001;Scil_g645	1.1077058835232494e-24	0.0050237978290228755	Aque_Aqu2.1.38191-001;Scil_g9230	5.740348681209968e-44	5.5429975678977e-15	Aque_Aqu2.1.27834-001;Scil_g1929	3.1136744770147465e-05	0.007801005113381938																																																
												Aque_Aqu2.1.38560-001;Scil_g10147	0.0005664191760605996	1.3189350683433734e-29	Aque_Aqu2.1.43558-001;Scil_g9048	3.1472571512040617e-06	7.555197114680055e-11	Aque_Aqu2.1.06909-001;Scil_g5906	0.0010587694104038895	1.8211523094943527e-08	Aque_Aqu2.1.29482-001;Scil_g9453	0.006815611909410816	1.8298412915637729e-06																																																
												Aque_Aqu2.1.29497-001;Scil_g1157	1.613969228591092e-36	2.702915143964185e-33	Aque_Aqu2.1.44059-001;Scil_g9230	3.328730512336417e-05	0.0011474590572511253	Aque_Aqu2.1.26118-001;Scil_g645	1.1077058835232494e-24	3.194646100138674e-16	Aque_Aqu2.1.38120-001;Scil_g9161	5.5719593329706205e-11	2.320077784289968e-11																																																
												Aque_Aqu2.1.40911-001;Scil_g6711	0.000617485205402454	6.759073674201966e-26	Aque_Aqu2.1.38120-001;Scil_g9161	5.5719593329706205e-11	2.8174365314340217e-35	Aque_Aqu2.1.38117-001;Scil_g9161	3.0791084021370375e-13	8.03143630097101e-26	Aque_Aqu2.1.40744-001;Scil_g9836	0.00520906155360265	0.002787442707624289																																																
												Aque_Aqu2.1.42605-001;Scil_g6036	9.509180868415106e-59	4.686311669006834e-21	Aque_Aqu2.1.34374-001;Scil_g12129	1.4390603500282076e-48	0.002137118507063026	Aque_Aqu2.1.34141-001;Scil_g6573	5.817801590754243e-06	1.3589358290787807e-13	Aque_Aqu2.1.44059-001;Scil_g9230	3.328730512336417e-05	0.0001367300148274159																																																
												Aque_Aqu2.1.37713-001;Scil_g9048	1.7092280498504553e-19	8.852021770146673e-08	Aque_Aqu2.1.31586-001;Scil_g8948	6.035842798121547e-07	0.0013432437429273033	Aque_Aqu2.1.29482-001;Scil_g9453	0.006815611909410816	2.6775014578570193e-17																																																			
												Aque_Aqu2.1.41892-001;Scil_g2609	8.326661223111995e-07	2.1925304465665868e-29	Aque_Aqu2.1.42085-001;Scil_g645	7.58547165552506e-19	0.0050237978290228755	Aque_Aqu2.1.34374-001;Scil_g12129	1.4390603500282076e-48	7.112957215727081e-37																																																			
												Aque_Aqu2.1.43276-001;Scil_g9048	1.0182416073641277e-129	8.852021770146673e-08	Aque_Aqu2.1.40744-001;Scil_g9836	0.00520906155360265	0.00018669266236622618	Aque_Aqu2.1.43637-001;Scil_g13000	0.0001321362764028887	8.07445828347589e-16																																																			
												Aque_Aqu2.1.32713-001;Scil_g9048	2.6072070909321647e-14	8.852021770146673e-08				Aque_Aqu2.1.28488-001;Scil_g11946	4.308080784192572e-08	7.475709598174042e-22																																																			
												Aque_Aqu2.1.18818-001;Scil_g4454	0.0006048601476495157	3.8829178094729264e-25				Aque_Aqu2.1.27834-001;Scil_g1929	3.1136744770147465e-05	1.5688852458393246e-06																																																			
												Aque_Aqu2.1.40905-001;Scil_g1157	9.527533673684782e-19	2.702915143964185e-33				Aque_Aqu2.1.35197-001;Scil_g12865	2.5740157898972076e-06	3.907939494660811e-15																																																			
												Aque_Aqu2.1.32713-001;Scil_g2679	2.6072070909321647e-14	1.4015753279223728e-10				Aque_Aqu2.1.44059-001;Scil_g9230	3.328730512336417e-05	5.5429975678977e-15																																																			
												Aque_Aqu2.1.34141-001;Scil_g6573	5.817801590754243e-06	5.773174483241201e-23				Aque_Aqu2.1.16671-001;Scil_g13745	1.7538076482175143e-30	2.023930621899291e-09																																																			
												Aque_Aqu2.1.43558-001;Scil_g9048	3.1472571512040617e-06	8.852021770146673e-08				Aque_Aqu2.1.38120-001;Scil_g9161	5.5719593329706205e-11	8.03143630097101e-26																																																			
												Aque_Aqu2.1.40997-001;Scil_g13119	2.3806102975701186e-10	1.7946615018539917e-26				Aque_Aqu2.1.40744-001;Scil_g9836	0.00520906155360265	1.1872494539366757e-20																																																			
												Aque_Aqu2.1.38435-001;Scil_g9048	3.2496804617101288e-21	8.852021770146673e-08				Aque_Aqu2.1.44247-001;Scil_g9331	3.554518331741283e-29	8.542531171892636e-17																																																			
												Aque_Aqu2.1.25578-001;Scil_g9048	9.46692299568766e-12	8.852021770146673e-08				Aque_Aqu2.1.31586-001;Scil_g8948	6.035842798121547e-07	3.0431122297876003e-05																																																			
												Aque_Aqu2.1.43637-001;Scil_g13000	0.0001321362764028887	9.287526176723457e-28				Aque_Aqu2.1.40411-001;Scil_g9331	2.2516488763377489e-07	8.542531171892636e-17																																																			
												Aque_Aqu2.1.37082-001;Scil_g4929	2.1405282321111328e-32	6.512757682670477e-27				Aque_Aqu2.1.33502-001;Scil_g566	4.333324090497173e-06	1.1388469226854852e-08																																																			
												Aque_Aqu2.1.43558-001;Scil_g2679	3.1472571512040617e-06	1.4015753279223728e-10				Aque_Aqu2.1.38470-001;Scil_g819	0.004861230740791713	6.563343894681615e-13																																																			
												Aque_Aqu2.1.25578-001;Scil_g2679	9.46692299568766e-12	1.4015753279223728e-10				Aque_Aqu2.1.43558-001;Scil_g2679	3.1472571512040617e-06	0.005087207711518586																																																			
												Aque_Aqu2.1.38435-001;Scil_g2679	3.2496804617101288e-21	1.4015753279223728e-10				Aque_Aqu2.1.32713-001;Scil_g2679	2.6072070909321647e-14	0.005087207711518586																																																			
												Aque_Aqu2.1.37713-001;Scil_g2679	1.7092280498504553e-19	1.4015753279223728e-10				Aque_Aqu2.1.37713-001;Scil_g2679	1.7092280498504553e-19	0.005087207711518586																																																			
												Aque_Aqu2.1.44221-001;Scil_g10508	2.4142643864291954e-16	1.8526698448407265e-11				Aque_Aqu2.1.05699-001;Scil_g3214	5.1167073957077065e-06	0.001996481190193677																																																			
												Aque_Aqu2.1.20342-001;Scil_g6013	0.00010916520259784427	8.511670555750079e-05				Aque_Aqu2.1.06256-001;Scil_g9747	3.217067992013976e-06	0.0001650320966478548																																																			
												Aque_Aqu2.1.05699-001;Scil_g3214	5.1167073957077065e-06	1.81839260463129e-13																																																									
												Aque_Aqu2.1.05699-001;Scil_g3212	5.1167073957077065e-06	0.000858976219455035																																																									
												Aque_Aqu2.1.06256-001;Scil_g9747	3.217067992013976e-06	0.0004602972472818564																																																									
